时间,负荷,最高温度℃,最低温度℃,平均温度℃,相对湿度(平均),降雨量（mm）
2018/8/10 11:00,8671.065664,33.5,27.8,30.1,76,0
2018/8/10 11:15,8714.514976,33.5,27.8,30.1,76,0
2018/8/10 11:30,8612.273152,33.5,27.8,30.1,76,0
2018/8/10 11:45,8446.606528,33.5,27.8,30.1,76,0
2018/8/10 12:00,7851.066208,33.5,27.8,30.1,76,0
2018/8/10 12:15,7409.311552,33.5,27.8,30.1,76,0
2018/8/10 12:30,7489.793632,33.5,27.8,30.1,76,0
2018/8/10 12:45,7516.682464,33.5,27.8,30.1,76,0
2018/8/10 13:00,7622.457856,33.5,27.8,30.1,76,0
2018/8/10 13:15,7736.057536,33.5,27.8,30.1,76,0
2018/8/10 13:30,8018.487808,33.5,27.8,30.1,76,0
2018/8/10 13:45,8398.727488,33.5,27.8,30.1,76,0
2018/8/10 14:00,8556.362464,33.5,27.8,30.1,76,0
2018/8/10 14:15,8698.226848,33.5,27.8,30.1,76,0
2018/8/10 14:30,8737.215616,33.5,27.8,30.1,76,0
2018/8/10 14:45,8756.393152,33.5,27.8,30.1,76,0
2018/8/10 15:00,8785.66096,33.5,27.8,30.1,76,0
2018/8/10 15:15,8792.014336,33.5,27.8,30.1,76,0
2018/8/10 15:30,8780.464384,33.5,27.8,30.1,76,0
2018/8/10 15:45,8780.13808,33.5,27.8,30.1,76,0
2018/8/10 16:00,8815.173472,33.5,27.8,30.1,76,0
2018/8/10 16:15,8822.225344,33.5,27.8,30.1,76,0
2018/8/10 16:30,8816.888128,33.5,27.8,30.1,76,0
2018/8/10 16:45,8749.063744,33.5,27.8,30.1,76,0
2018/8/10 17:00,8642.037856,33.5,27.8,30.1,76,0
2018/8/10 17:15,8477.854336,33.5,27.8,30.1,76,0
2018/8/10 17:30,8119.050592,33.5,27.8,30.1,76,0
2018/8/10 17:45,7748.175136,33.5,27.8,30.1,76,0
2018/8/10 18:00,7579.946368,33.5,27.8,30.1,76,0
2018/8/10 18:15,7444.953472,33.5,27.8,30.1,76,0
2018/8/10 18:30,7435.522624,33.5,27.8,30.1,76,0
2018/8/10 18:45,7451.864704,33.5,27.8,30.1,76,0
2018/8/10 19:00,7503.548608,33.5,27.8,30.1,76,0
2018/8/10 19:15,7603.35856,33.5,27.8,30.1,76,0
2018/8/10 19:30,7672.957696,33.5,27.8,30.1,76,0
2018/8/10 19:45,7686.586528,33.5,27.8,30.1,76,0
2018/8/10 20:00,7653.003424,33.5,27.8,30.1,76,0
2018/8/10 20:15,7709.507488,33.5,27.8,30.1,76,0
2018/8/10 20:30,7761.209728,33.5,27.8,30.1,76,0
2018/8/10 20:45,7798.769728,33.5,27.8,30.1,76,0
2018/8/10 21:00,7837.232512,33.5,27.8,30.1,76,0
2018/8/10 21:15,7876.045984,33.5,27.8,30.1,76,0
2018/8/10 21:30,7926.093472,33.5,27.8,30.1,76,0
2018/8/10 21:45,7946.684704,33.5,27.8,30.1,76,0
2018/8/10 22:00,7947.09904,33.5,27.8,30.1,76,0
2018/8/10 22:15,7915.711552,33.5,27.8,30.1,76,0
2018/8/10 22:30,7876.062304,33.5,27.8,30.1,76,0
2018/8/10 22:45,7823.911072,33.5,27.8,30.1,76,0
2018/8/10 23:00,7688.974816,33.5,27.8,30.1,76,0
2018/8/10 23:15,7577.566048,33.5,27.8,30.1,76,0
2018/8/10 23:30,7484.9584,33.5,27.8,30.1,76,0
2018/8/10 23:45,7336.792672,33.5,27.8,30.1,76,0
2018/8/11 0:00,7243.788928,33.7,27.8,29.7,78,0
2018/8/11 0:15,7185.004864,33.7,27.8,29.7,78,0
2018/8/11 0:30,7123.683424,33.7,27.8,29.7,78,0
2018/8/11 0:45,7072.263904,33.7,27.8,29.7,78,0
2018/8/11 1:00,6998.086048,33.7,27.8,29.7,78,0
2018/8/11 1:15,6958.457536,33.7,27.8,29.7,78,0
2018/8/11 1:30,6891.729088,33.7,27.8,29.7,78,0
2018/8/11 1:45,6810.192352,33.7,27.8,29.7,78,0
2018/8/11 2:00,6753.451072,33.7,27.8,29.7,78,0
2018/8/11 2:15,6697.045984,33.7,27.8,29.7,78,0
2018/8/11 2:30,6637.852192,33.7,27.8,29.7,78,0
2018/8/11 2:45,6591.84016,33.7,27.8,29.7,78,0
2018/8/11 3:00,6533.31904,33.7,27.8,29.7,78,0
2018/8/11 3:15,6466.266208,33.7,27.8,29.7,78,0
2018/8/11 3:30,6418.462144,33.7,27.8,29.7,78,0
2018/8/11 3:45,6392.5216,33.7,27.8,29.7,78,0
2018/8/11 4:00,6368.204704,33.7,27.8,29.7,78,0
2018/8/11 4:15,6326.19904,33.7,27.8,29.7,78,0
2018/8/11 4:30,6285.1216,33.7,27.8,29.7,78,0
2018/8/11 4:45,6270.522784,33.7,27.8,29.7,78,0
2018/8/11 5:00,6242.010112,33.7,27.8,29.7,78,0
2018/8/11 5:15,6192.366208,33.7,27.8,29.7,78,0
2018/8/11 5:30,6167.006368,33.7,27.8,29.7,78,0
2018/8/11 5:45,6149.03968,33.7,27.8,29.7,78,0
2018/8/11 6:00,6156.346528,33.7,27.8,29.7,78,0
2018/8/11 6:15,6225.815296,33.7,27.8,29.7,78,0
2018/8/11 6:30,6277.666528,33.7,27.8,29.7,78,0
2018/8/11 6:45,6334.533472,33.7,27.8,29.7,78,0
2018/8/11 7:00,6399.245824,33.7,27.8,29.7,78,0
2018/8/11 7:15,6577.882144,33.7,27.8,29.7,78,0
2018/8/11 7:30,6859.128448,33.7,27.8,29.7,78,0
2018/8/11 7:45,7420.451392,33.7,27.8,29.7,78,0
2018/8/11 8:00,8712.20168,33.7,27.8,29.7,78,0
2018/8/11 8:15,9999.87904,33.7,27.8,29.7,78,0
2018/8/11 8:30,10537.78566,33.7,27.8,29.7,78,0
2018/8/11 8:45,10859.26192,33.7,27.8,29.7,78,0
2018/8/11 9:00,11027.64246,33.7,27.8,29.7,78,0
2018/8/11 9:15,11220.75155,33.7,27.8,29.7,78,0
2018/8/11 9:30,11363.00214,33.7,27.8,29.7,78,0
2018/8/11 9:45,11508.8247,33.7,27.8,29.7,78,0
2018/8/11 10:00,11595.36064,33.7,27.8,29.7,78,0
2018/8/11 10:15,11683.90566,33.7,27.8,29.7,78,0
2018/8/11 10:30,11790.86781,33.7,27.8,29.7,78,0
2018/8/11 10:45,11825.73808,33.7,27.8,29.7,78,0
2018/8/11 11:00,11851.93562,33.7,27.8,29.7,78,0
2018/8/11 11:15,11800.82032,33.7,27.8,29.7,78,0
2018/8/11 11:30,11648.89466,33.7,27.8,29.7,78,0
2018/8/11 11:45,11238.67936,33.7,27.8,29.7,78,0
2018/8/11 12:00,10203.07187,33.7,27.8,29.7,78,0
2018/8/11 12:15,9192.36064,33.7,27.8,29.7,78,0
2018/8/11 12:30,9357.335296,33.7,27.8,29.7,78,0
2018/8/11 12:45,9464.651872,33.7,27.8,29.7,78,0
2018/8/11 13:00,9591.9616,33.7,27.8,29.7,78,0
2018/8/11 13:15,9886.745344,33.7,27.8,29.7,78,0
2018/8/11 13:30,10408.4753,33.7,27.8,29.7,78,0
2018/8/11 13:45,11322.47402,33.7,27.8,29.7,78,0
2018/8/11 14:00,11522.27315,33.7,27.8,29.7,78,0
2018/8/11 14:15,11761.9984,33.7,27.8,29.7,78,0
2018/8/11 14:30,11811.74406,33.7,27.8,29.7,78,0
2018/8/11 14:45,11829.43562,33.7,27.8,29.7,78,0
2018/8/11 15:00,11845.9553,33.7,27.8,29.7,78,0
2018/8/11 15:15,11871.50502,33.7,27.8,29.7,78,0
2018/8/11 15:30,11887.67402,33.7,27.8,29.7,78,0
2018/8/11 15:45,11903.82246,33.7,27.8,29.7,78,0
2018/8/11 16:00,11911.76781,33.7,27.8,29.7,78,0
2018/8/11 16:15,11944.99005,33.7,27.8,29.7,78,0
2018/8/11 16:30,11918.58717,33.7,27.8,29.7,78,0
2018/8/11 16:45,11863.43027,33.7,27.8,29.7,78,0
2018/8/11 17:00,11641.40128,33.7,27.8,29.7,78,0
2018/8/11 17:15,11368.05059,33.7,27.8,29.7,78,0
2018/8/11 17:30,10555.18192,33.7,27.8,29.7,78,0
2018/8/11 17:45,9813.70192,33.7,27.8,29.7,78,0
2018/8/11 18:00,9589.488448,33.7,27.8,29.7,78,0
2018/8/11 18:15,9549.245344,33.7,27.8,29.7,78,0
2018/8/11 18:30,9776.086528,33.7,27.8,29.7,78,0
2018/8/11 18:45,10178.47466,33.7,27.8,29.7,78,0
2018/8/11 19:00,10352.72973,33.7,27.8,29.7,78,0
2018/8/11 19:15,10532.80566,33.7,27.8,29.7,78,0
2018/8/11 19:30,10570.63466,33.7,27.8,29.7,78,0
2018/8/11 19:45,10558.02909,33.7,27.8,29.7,78,0
2018/8/11 20:00,10435.88214,33.7,27.8,29.7,78,0
2018/8/11 20:15,10411.39283,33.7,27.8,29.7,78,0
2018/8/11 20:30,10411.04781,33.7,27.8,29.7,78,0
2018/8/11 20:45,10363.93466,33.7,27.8,29.7,78,0
2018/8/11 21:00,10228.9169,33.7,27.8,29.7,78,0
2018/8/11 21:15,10111.30278,33.7,27.8,29.7,78,0
2018/8/11 21:30,10011.11786,33.7,27.8,29.7,78,0
2018/8/11 21:45,9806.365984,33.7,27.8,29.7,78,0
2018/8/11 22:00,9605.877856,33.7,27.8,29.7,78,0
2018/8/11 22:15,9423.769408,33.7,27.8,29.7,78,0
2018/8/11 22:30,9268.86064,33.7,27.8,29.7,78,0
2018/8/11 22:45,9113.71936,33.7,27.8,29.7,78,0
2018/8/11 23:00,8945.68096,33.7,27.8,29.7,78,0
2018/8/11 23:15,8757.67936,33.7,27.8,29.7,78,0
2018/8/11 23:30,8604.414016,33.7,27.8,29.7,78,0
2018/8/11 23:45,8430.24064,33.7,27.8,29.7,78,0
2018/8/12 0:00,8297.888128,33.6,25.7,28.9,84,17.8
2018/8/12 0:15,8207.415616,33.6,25.7,28.9,84,17.8
2018/8/12 0:30,8134.004704,33.6,25.7,28.9,84,17.8
2018/8/12 0:45,8084.647168,33.6,25.7,28.9,84,17.8
2018/8/12 1:00,8012.456896,33.6,25.7,28.9,84,17.8
2018/8/12 1:15,7963.362784,33.6,25.7,28.9,84,17.8
2018/8/12 1:30,7907.092192,33.6,25.7,28.9,84,17.8
2018/8/12 1:45,7852.693792,33.6,25.7,28.9,84,17.8
2018/8/12 2:00,7783.471072,33.6,25.7,28.9,84,17.8
2018/8/12 2:15,7721.631232,33.6,25.7,28.9,84,17.8
2018/8/12 2:30,7667.391232,33.6,25.7,28.9,84,17.8
2018/8/12 2:45,7614.625024,33.6,25.7,28.9,84,17.8
2018/8/12 3:00,7556.897536,33.6,25.7,28.9,84,17.8
2018/8/12 3:15,7508.574016,33.6,25.7,28.9,84,17.8
2018/8/12 3:30,7472.193472,33.6,25.7,28.9,84,17.8
2018/8/12 3:45,7430.847328,33.6,25.7,28.9,84,17.8
2018/8/12 4:00,7380.124864,33.6,25.7,28.9,84,17.8
2018/8/12 4:15,7317.312832,33.6,25.7,28.9,84,17.8
2018/8/12 4:30,7291.726048,33.6,25.7,28.9,84,17.8
2018/8/12 4:45,7239.717376,33.6,25.7,28.9,84,17.8
2018/8/12 5:00,7202.462464,33.6,25.7,28.9,84,17.8
2018/8/12 5:15,7146.385024,33.6,25.7,28.9,84,17.8
2018/8/12 5:30,7119.496576,33.6,25.7,28.9,84,17.8
2018/8/12 5:45,7056.908608,33.6,25.7,28.9,84,17.8
2018/8/12 6:00,7061.073952,33.6,25.7,28.9,84,17.8
2018/8/12 6:15,7064.457376,33.6,25.7,28.9,84,17.8
2018/8/12 6:30,7077.315136,33.6,25.7,28.9,84,17.8
2018/8/12 6:45,7130.063584,33.6,25.7,28.9,84,17.8
2018/8/12 7:00,7189.117696,33.6,25.7,28.9,84,17.8
2018/8/12 7:15,7268.526208,33.6,25.7,28.9,84,17.8
2018/8/12 7:30,7469.228608,33.6,25.7,28.9,84,17.8
2018/8/12 7:45,7964.48032,33.6,25.7,28.9,84,17.8
2018/8/12 8:00,9158.504704,33.6,25.7,28.9,84,17.8
2018/8/12 8:15,10310.82717,33.6,25.7,28.9,84,17.8
2018/8/12 8:30,10755.29219,33.6,25.7,28.9,84,17.8
2018/8/12 8:45,11073.01466,33.6,25.7,28.9,84,17.8
2018/8/12 9:00,11231.53562,33.6,25.7,28.9,84,17.8
2018/8/12 9:15,11392.19027,33.6,25.7,28.9,84,17.8
2018/8/12 9:30,11485.30278,33.6,25.7,28.9,84,17.8
2018/8/12 9:45,11613.55562,33.6,25.7,28.9,84,17.8
2018/8/12 10:00,11692.14813,33.6,25.7,28.9,84,17.8
2018/8/12 10:15,11773.5784,33.6,25.7,28.9,84,17.8
2018/8/12 10:30,11857.76502,33.6,25.7,28.9,84,17.8
2018/8/12 10:45,11897.07904,33.6,25.7,28.9,84,17.8
2018/8/12 11:00,11884.29904,33.6,25.7,28.9,84,17.8
2018/8/12 11:15,11888.68374,33.6,25.7,28.9,84,17.8
2018/8/12 11:30,11729.27594,33.6,25.7,28.9,84,17.8
2018/8/12 11:45,11306.72032,33.6,25.7,28.9,84,17.8
2018/8/12 12:00,10279.54096,33.6,25.7,28.9,84,17.8
2018/8/12 12:15,9247.68064,33.6,25.7,28.9,84,17.8
2018/8/12 12:30,9432.936256,33.6,25.7,28.9,84,17.8
2018/8/12 12:45,9511.562464,33.6,25.7,28.9,84,17.8
2018/8/12 13:00,9630.76,33.6,25.7,28.9,84,17.8
2018/8/12 13:15,9909.170272,33.6,25.7,28.9,84,17.8
2018/8/12 13:30,10434.44032,33.6,25.7,28.9,84,17.8
2018/8/12 13:45,11341.7153,33.6,25.7,28.9,84,17.8
2018/8/12 14:00,11563.12845,33.6,25.7,28.9,84,17.8
2018/8/12 14:15,11788.82781,33.6,25.7,28.9,84,17.8
2018/8/12 14:30,11755.89808,33.6,25.7,28.9,84,17.8
2018/8/12 14:45,11731.64973,33.6,25.7,28.9,84,17.8
2018/8/12 15:00,11591.14192,33.6,25.7,28.9,84,17.8
2018/8/12 15:15,11549.14374,33.6,25.7,28.9,84,17.8
2018/8/12 15:30,11532.05219,33.6,25.7,28.9,84,17.8
2018/8/12 15:45,11518.43872,33.6,25.7,28.9,84,17.8
2018/8/12 16:00,11525.31808,33.6,25.7,28.9,84,17.8
2018/8/12 16:15,11516.9416,33.6,25.7,28.9,84,17.8
2018/8/12 16:30,11493.3447,33.6,25.7,28.9,84,17.8
2018/8/12 16:45,11397.0569,33.6,25.7,28.9,84,17.8
2018/8/12 17:00,11247.62406,33.6,25.7,28.9,84,17.8
2018/8/12 17:15,10996.21658,33.6,25.7,28.9,84,17.8
2018/8/12 17:30,10233.29027,33.6,25.7,28.9,84,17.8
2018/8/12 17:45,9629.7784,33.6,25.7,28.9,84,17.8
2018/8/12 18:00,9430.729408,33.6,25.7,28.9,84,17.8
2018/8/12 18:15,9418.009408,33.6,25.7,28.9,84,17.8
2018/8/12 18:30,9740.548768,33.6,25.7,28.9,84,17.8
2018/8/12 18:45,10049.08566,33.6,25.7,28.9,84,17.8
2018/8/12 19:00,10193.58064,33.6,25.7,28.9,84,17.8
2018/8/12 19:15,10353.33251,33.6,25.7,28.9,84,17.8
2018/8/12 19:30,10405.49219,33.6,25.7,28.9,84,17.8
2018/8/12 19:45,10335.41968,33.6,25.7,28.9,84,17.8
2018/8/12 20:00,10260.41402,33.6,25.7,28.9,84,17.8
2018/8/12 20:15,10209.48438,33.6,25.7,28.9,84,17.8
2018/8/12 20:30,10170.72246,33.6,25.7,28.9,84,17.8
2018/8/12 20:45,10085.1016,33.6,25.7,28.9,84,17.8
2018/8/12 21:00,9935.065984,33.6,25.7,28.9,84,17.8
2018/8/12 21:15,9819.169408,33.6,25.7,28.9,84,17.8
2018/8/12 21:30,9648.69808,33.6,25.7,28.9,84,17.8
2018/8/12 21:45,9390.03808,33.6,25.7,28.9,84,17.8
2018/8/12 22:00,9225.656896,33.6,25.7,28.9,84,17.8
2018/8/12 22:15,9070.371232,33.6,25.7,28.9,84,17.8
2018/8/12 22:30,8878.493152,33.6,25.7,28.9,84,17.8
2018/8/12 22:45,8680.753792,33.6,25.7,28.9,84,17.8
2018/8/12 23:00,8496.551872,33.6,25.7,28.9,84,17.8
2018/8/12 23:15,8297.271232,33.6,25.7,28.9,84,17.8
2018/8/12 23:30,8150.006848,33.6,25.7,28.9,84,17.8
2018/8/12 23:45,7981.352512,33.6,25.7,28.9,84,17.8
2018/8/13 0:00,7833.370048,29.6,24.7,26.4,93,6.1
2018/8/13 0:15,7755.64096,29.6,24.7,26.4,93,6.1
2018/8/13 0:30,7664.497216,29.6,24.7,26.4,93,6.1
2018/8/13 0:45,7624.254976,29.6,24.7,26.4,93,6.1
2018/8/13 1:00,7521.86128,29.6,24.7,26.4,93,6.1
2018/8/13 1:15,7447.603744,29.6,24.7,26.4,93,6.1
2018/8/13 1:30,7333.903744,29.6,24.7,26.4,93,6.1
2018/8/13 1:45,7233.516256,29.6,24.7,26.4,93,6.1
2018/8/13 2:00,7139.416576,29.6,24.7,26.4,93,6.1
2018/8/13 2:15,7073.382784,29.6,24.7,26.4,93,6.1
2018/8/13 2:30,7000.227808,29.6,24.7,26.4,93,6.1
2018/8/13 2:45,6951.4984,29.6,24.7,26.4,93,6.1
2018/8/13 3:00,6873.163744,29.6,24.7,26.4,93,6.1
2018/8/13 3:15,6795.214816,29.6,24.7,26.4,93,6.1
2018/8/13 3:30,6751.937536,29.6,24.7,26.4,93,6.1
2018/8/13 3:45,6700.602784,29.6,24.7,26.4,93,6.1
2018/8/13 4:00,6670.943584,29.6,24.7,26.4,93,6.1
2018/8/13 4:15,6604.812352,29.6,24.7,26.4,93,6.1
2018/8/13 4:30,6582.322624,29.6,24.7,26.4,93,6.1
2018/8/13 4:45,6537.406528,29.6,24.7,26.4,93,6.1
2018/8/13 5:00,6499.827808,29.6,24.7,26.4,93,6.1
2018/8/13 5:15,6470.126368,29.6,24.7,26.4,93,6.1
2018/8/13 5:30,6421.950112,29.6,24.7,26.4,93,6.1
2018/8/13 5:45,6401.443744,29.6,24.7,26.4,93,6.1
2018/8/13 6:00,6382.252192,29.6,24.7,26.4,93,6.1
2018/8/13 6:15,6428.009248,29.6,24.7,26.4,93,6.1
2018/8/13 6:30,6469.530112,29.6,24.7,26.4,93,6.1
2018/8/13 6:45,6519.484864,29.6,24.7,26.4,93,6.1
2018/8/13 7:00,6583.297696,29.6,24.7,26.4,93,6.1
2018/8/13 7:15,6716.950048,29.6,24.7,26.4,93,6.1
2018/8/13 7:30,6944.302624,29.6,24.7,26.4,93,6.1
2018/8/13 7:45,7415.63968,29.6,24.7,26.4,93,6.1
2018/8/13 8:00,8528.805664,29.6,24.7,26.4,93,6.1
2018/8/13 8:15,9646.842784,29.6,24.7,26.4,93,6.1
2018/8/13 8:30,10106.87315,29.6,24.7,26.4,93,6.1
2018/8/13 8:45,10385.75123,29.6,24.7,26.4,93,6.1
2018/8/13 9:00,10561.17904,29.6,24.7,26.4,93,6.1
2018/8/13 9:15,10734.75059,29.6,24.7,26.4,93,6.1
2018/8/13 9:30,10840.22502,29.6,24.7,26.4,93,6.1
2018/8/13 9:45,10960.20064,29.6,24.7,26.4,93,6.1
2018/8/13 10:00,11060.41562,29.6,24.7,26.4,93,6.1
2018/8/13 10:15,11137.43872,29.6,24.7,26.4,93,6.1
2018/8/13 10:30,11221.69466,29.6,24.7,26.4,93,6.1
2018/8/13 10:45,11275.61498,29.6,24.7,26.4,93,6.1
2018/8/13 11:00,11316.8369,29.6,24.7,26.4,93,6.1
2018/8/13 11:15,11315.52534,29.6,24.7,26.4,93,6.1
2018/8/13 11:30,11109.69347,29.6,24.7,26.4,93,6.1
2018/8/13 11:45,10653.24717,29.6,24.7,26.4,93,6.1
2018/8/13 12:00,9584.646208,29.6,24.7,26.4,93,6.1
2018/8/13 12:15,8592.506848,29.6,24.7,26.4,93,6.1
2018/8/13 12:30,8662.251232,29.6,24.7,26.4,93,6.1
2018/8/13 12:45,8641.706848,29.6,24.7,26.4,93,6.1
2018/8/13 13:00,8612.343424,29.6,24.7,26.4,93,6.1
2018/8/13 13:15,8804.297536,29.6,24.7,26.4,93,6.1
2018/8/13 13:30,9261.728128,29.6,24.7,26.4,93,6.1
2018/8/13 13:45,10136.61434,29.6,24.7,26.4,93,6.1
2018/8/13 14:00,10401.2031,29.6,24.7,26.4,93,6.1
2018/8/13 14:15,10619.67251,29.6,24.7,26.4,93,6.1
2018/8/13 14:30,10664.9153,29.6,24.7,26.4,93,6.1
2018/8/13 14:45,10703.59936,29.6,24.7,26.4,93,6.1
2018/8/13 15:00,10729.54566,29.6,24.7,26.4,93,6.1
2018/8/13 15:15,10774.59155,29.6,24.7,26.4,93,6.1
2018/8/13 15:30,10776.16941,29.6,24.7,26.4,93,6.1
2018/8/13 15:45,10815.62214,29.6,24.7,26.4,93,6.1
2018/8/13 16:00,10858.17808,29.6,24.7,26.4,93,6.1
2018/8/13 16:15,10871.16064,29.6,24.7,26.4,93,6.1
2018/8/13 16:30,10867.63466,29.6,24.7,26.4,93,6.1
2018/8/13 16:45,10799.46621,29.6,24.7,26.4,93,6.1
2018/8/13 17:00,10654.7847,29.6,24.7,26.4,93,6.1
2018/8/13 17:15,10413.09059,29.6,24.7,26.4,93,6.1
2018/8/13 17:30,9709.442464,29.6,24.7,26.4,93,6.1
2018/8/13 17:45,9033.428128,29.6,24.7,26.4,93,6.1
2018/8/13 18:00,8830.05808,29.6,24.7,26.4,93,6.1
2018/8/13 18:15,8853.651232,29.6,24.7,26.4,93,6.1
2018/8/13 18:30,9121.4584,29.6,24.7,26.4,93,6.1
2018/8/13 18:45,9482.584384,29.6,24.7,26.4,93,6.1
2018/8/13 19:00,9642.557536,29.6,24.7,26.4,93,6.1
2018/8/13 19:15,9782.423104,29.6,24.7,26.4,93,6.1
2018/8/13 19:30,9836.908768,29.6,24.7,26.4,93,6.1
2018/8/13 19:45,9774.535936,29.6,24.7,26.4,93,6.1
2018/8/13 20:00,9655.590592,29.6,24.7,26.4,93,6.1
2018/8/13 20:15,9607.950592,29.6,24.7,26.4,93,6.1
2018/8/13 20:30,9589.830592,29.6,24.7,26.4,93,6.1
2018/8/13 20:45,9497.427808,29.6,24.7,26.4,93,6.1
2018/8/13 21:00,9362.743744,29.6,24.7,26.4,93,6.1
2018/8/13 21:15,9210.50128,29.6,24.7,26.4,93,6.1
2018/8/13 21:30,9048.917536,29.6,24.7,26.4,93,6.1
2018/8/13 21:45,8787.190048,29.6,24.7,26.4,93,6.1
2018/8/13 22:00,8611.282144,29.6,24.7,26.4,93,6.1
2018/8/13 22:15,8407.645024,29.6,24.7,26.4,93,6.1
2018/8/13 22:30,8217.625984,29.6,24.7,26.4,93,6.1
2018/8/13 22:45,8012.848768,29.6,24.7,26.4,93,6.1
2018/8/13 23:00,7819.450048,29.6,24.7,26.4,93,6.1
2018/8/13 23:15,7613.40016,29.6,24.7,26.4,93,6.1
2018/8/13 23:30,7424.010112,29.6,24.7,26.4,93,6.1
2018/8/13 23:45,7248.550912,29.6,24.7,26.4,93,6.1
2018/8/14 0:00,7106.711392,31.9,26,27.9,87,0.4
2018/8/14 0:15,7013.623744,31.9,26,27.9,87,0.4
2018/8/14 0:30,6939.2416,31.9,26,27.9,87,0.4
2018/8/14 0:45,6916.334656,31.9,26,27.9,87,0.4
2018/8/14 1:00,6858.38128,31.9,26,27.9,87,0.4
2018/8/14 1:15,6815.06032,31.9,26,27.9,87,0.4
2018/8/14 1:30,6758.330272,31.9,26,27.9,87,0.4
2018/8/14 1:45,6705.687328,31.9,26,27.9,87,0.4
2018/8/14 2:00,6644.177536,31.9,26,27.9,87,0.4
2018/8/14 2:15,6599.587648,31.9,26,27.9,87,0.4
2018/8/14 2:30,6546.187168,31.9,26,27.9,87,0.4
2018/8/14 2:45,6506.676256,31.9,26,27.9,87,0.4
2018/8/14 3:00,6468.436096,31.9,26,27.9,87,0.4
2018/8/14 3:15,6433.847488,31.9,26,27.9,87,0.4
2018/8/14 3:30,6400.585984,31.9,26,27.9,87,0.4
2018/8/14 3:45,6367.109728,31.9,26,27.9,87,0.4
2018/8/14 4:00,6333.008128,31.9,26,27.9,87,0.4
2018/8/14 4:15,6292.63984,31.9,26,27.9,87,0.4
2018/8/14 4:30,6262.029088,31.9,26,27.9,87,0.4
2018/8/14 4:45,6226.77904,31.9,26,27.9,87,0.4
2018/8/14 5:00,6223.49872,31.9,26,27.9,87,0.4
2018/8/14 5:15,6189.852352,31.9,26,27.9,87,0.4
2018/8/14 5:30,6177.812512,31.9,26,27.9,87,0.4
2018/8/14 5:45,6175.381984,31.9,26,27.9,87,0.4
2018/8/14 6:00,6171.99904,31.9,26,27.9,87,0.4
2018/8/14 6:15,6237.163744,31.9,26,27.9,87,0.4
2018/8/14 6:30,6297.46144,31.9,26,27.9,87,0.4
2018/8/14 6:45,6363.393472,31.9,26,27.9,87,0.4
2018/8/14 7:00,6453.86128,31.9,26,27.9,87,0.4
2018/8/14 7:15,6601.767808,31.9,26,27.9,87,0.4
2018/8/14 7:30,6867.114976,31.9,26,27.9,87,0.4
2018/8/14 7:45,7405.946368,31.9,26,27.9,87,0.4
2018/8/14 8:00,8605.026208,31.9,26,27.9,87,0.4
2018/8/14 8:15,9730.244704,31.9,26,27.9,87,0.4
2018/8/14 8:30,10221.37187,31.9,26,27.9,87,0.4
2018/8/14 8:45,10467.69808,31.9,26,27.9,87,0.4
2018/8/14 9:00,10623.38973,31.9,26,27.9,87,0.4
2018/8/14 9:15,10799.76813,31.9,26,27.9,87,0.4
2018/8/14 9:30,10933.20064,31.9,26,27.9,87,0.4
2018/8/14 9:45,11043.68877,31.9,26,27.9,87,0.4
2018/8/14 10:00,11105.49808,31.9,26,27.9,87,0.4
2018/8/14 10:15,11199.78342,31.9,26,27.9,87,0.4
2018/8/14 10:30,11258.36502,31.9,26,27.9,87,0.4
2018/8/14 10:45,11284.6431,31.9,26,27.9,87,0.4
2018/8/14 11:00,11306.97626,31.9,26,27.9,87,0.4
2018/8/14 11:15,11306.9031,31.9,26,27.9,87,0.4
2018/8/14 11:30,11082.2969,31.9,26,27.9,87,0.4
2018/8/14 11:45,10652.71562,31.9,26,27.9,87,0.4
2018/8/14 12:00,9589.614976,31.9,26,27.9,87,0.4
2018/8/14 12:15,8651.731552,31.9,26,27.9,87,0.4
2018/8/14 12:30,8787.51808,31.9,26,27.9,87,0.4
2018/8/14 12:45,8884.84192,31.9,26,27.9,87,0.4
2018/8/14 13:00,8981.245984,31.9,26,27.9,87,0.4
2018/8/14 13:15,9231.103744,31.9,26,27.9,87,0.4
2018/8/14 13:30,9714.829408,31.9,26,27.9,87,0.4
2018/8/14 13:45,10640.54598,31.9,26,27.9,87,0.4
2018/8/14 14:00,10819.69283,31.9,26,27.9,87,0.4
2018/8/14 14:15,11048.22909,31.9,26,27.9,87,0.4
2018/8/14 14:30,11068.03754,31.9,26,27.9,87,0.4
2018/8/14 14:45,11126.03315,31.9,26,27.9,87,0.4
2018/8/14 15:00,11179.47059,31.9,26,27.9,87,0.4
2018/8/14 15:15,11161.11434,31.9,26,27.9,87,0.4
2018/8/14 15:30,11174.51594,31.9,26,27.9,87,0.4
2018/8/14 15:45,11209.90749,31.9,26,27.9,87,0.4
2018/8/14 16:00,11194.85315,31.9,26,27.9,87,0.4
2018/8/14 16:15,11192.36032,31.9,26,27.9,87,0.4
2018/8/14 16:30,11162.70246,31.9,26,27.9,87,0.4
2018/8/14 16:45,11073.34278,31.9,26,27.9,87,0.4
2018/8/14 17:00,10906.92813,31.9,26,27.9,87,0.4
2018/8/14 17:15,10663.8231,31.9,26,27.9,87,0.4
2018/8/14 17:30,9923.449408,31.9,26,27.9,87,0.4
